well_id,source,n_grid,washout_flagged,no_bitsize,washout_interval_m,min_interval_pass,n_curves_meeting,drop_reason,dedup_hash,present,missing_GR,missing_RHOB,missing_NPHI,missing_DTC,missing_PEF,missing_SP,missing_CALI,missing_RDEP,missing_RMED,missing_RSHA,missing_DTS,hampel_GR,suspect_m_RHOB,suspect_m_NPHI,suspect_m_PEF,hampel_RHOB,hampel_NPHI,hampel_PEF,hampel_CALI,hampel_SP,hampel_RDEP,hampel_RMED,hampel_DTC,hampel_RSHA,hampel_DTS
1044916106,kgs,8259,False,True,0.0,True,7,,d23773e6832ff67f,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0094,0.8172,0.8191,1.0,1.0,0.0023,0.8174,0.0011,0.0005,1.0,1.0,0.03447,0.0,0.0,0.0,0.05828,0.05288,,0.06565,0.02767,0.04048,0.04518,,,
1044916111,kgs,11736,False,True,0.0,True,9,,598e2fb75c462e32,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0062,0.456,0.4571,0.0355,0.4557,0.0015,0.4559,0.0007,0.0,1.0,1.0,0.03447,0.0,0.0,0.0,0.04402,0.04913,0.04164,0.05324,0.03217,0.04562,0.04465,0.04064,,
1044916128,kgs,9132,False,True,0.0,True,7,,4d61880534bcb5a8,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0065,0.0041,1.0,0.002,1.0,0.0,0.0045,0.0001,0.003,1.0,1.0,0.04166,0.0,0.0,0.0,0.04332,,,0.0594,0.01785,0.03066,0.03712,0.0384,,
1044916133,kgs,9166,False,False,0.0,False,2,only 2 curves >= 100 m (need 3),b09f20a2cf73ac88,"GR,NPHI,PEF",0.0091,1.0,0.9852,1.0,0.0046,1.0,1.0,1.0,1.0,1.0,1.0,0.04987,0.0,0.0,0.0,,0.03676,0.04406,,,,,,,
1044916134,kgs,914,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),77f3b4aad273e2c2,"GR,NPHI,PEF",0.0919,1.0,0.9672,1.0,0.0405,1.0,1.0,1.0,1.0,1.0,1.0,0.02892,0.0,0.0,0.0,,0.0,0.03421,,,,,,,
1044916135,kgs,960,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),ba705e3da9944fe1,"GR,NPHI,PEF",0.0865,1.0,0.9833,1.0,0.0375,1.0,1.0,1.0,1.0,1.0,1.0,0.03877,0.0,0.0,0.0,,0.0,0.0303,,,,,,,
1044916139,kgs,9540,False,False,0.0,False,2,only 2 curves >= 100 m (need 3),762dd72cbc055699,"GR,NPHI,PEF",0.009,1.0,0.983,1.0,0.0038,1.0,1.0,1.0,1.0,1.0,1.0,0.05098,0.0,0.0,0.0,,0.04938,0.04419,,,,,,,
1044916143,kgs,893,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),c4c7551e2e908014,"GR,NPHI,PEF",0.0941,1.0,0.9899,1.0,0.0403,1.0,1.0,1.0,1.0,1.0,1.0,0.04944,0.0,0.0,0.0,,0.0,0.03617,,,,,,,
1044916144,kgs,9445,False,False,0.0,False,2,only 2 curves >= 100 m (need 3),28eae546e21b28a1,"GR,NPHI,PEF",0.009,1.0,0.9803,1.0,0.0038,1.0,1.0,1.0,1.0,1.0,1.0,0.04957,0.0,0.0,0.0,,0.01613,0.04559,,,,,,,
1044916168,kgs,9611,False,True,0.0,True,8,,5602c5fcfee32088,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0079,0.7752,0.7768,0.0547,1.0,0.0018,0.7753,0.0009,0.0002,1.0,1.0,0.0345,0.0,0.0,0.0,0.06849,0.05828,,0.08565,0.02606,0.04645,0.0435,0.04106,,
1044916180,kgs,8405,False,True,0.0,True,8,,3d1de070ab3377d4,"GR,RHOB,DTC,PEF,SP,RDEP,RMED,RSHA",0.7066,0.706,1.0,0.7098,0.706,0.8153,1.0,0.7059,0.706,0.7071,1.0,0.02798,0.0,0.0,0.0,0.02388,,0.03399,,0.05284,0.02589,0.0255,0.04141,0.05768,
1044916185,kgs,8405,False,True,0.0,True,7,,a2415906f81a261a,"GR,RHOB,PEF,SP,RDEP,RMED,RSHA",0.7066,0.706,1.0,1.0,0.706,0.8153,1.0,0.7059,0.706,0.7071,1.0,0.02798,0.0,0.0,0.0,0.02388,,0.03399,,0.05284,0.02589,0.0255,,0.05768,
1044916195,kgs,9107,False,False,0.0,True,3,,df51a7736a567e6a,"GR,RHOB,PEF",0.0163,0.4144,1.0,1.0,0.4144,1.0,1.0,1.0,1.0,1.0,1.0,0.0442,0.0,0.0,0.0,0.03469,,0.03825,,,,,,,
1044916203,kgs,9132,False,True,0.0,True,6,,7b6d62e14c571c43,"GR,RHOB,SP,CALI,RDEP,RMED",0.0056,0.0031,1.0,1.0,1.0,0.002,0.7866,0.0001,0.0018,1.0,1.0,0.04041,0.0,0.0,0.0,0.04328,,,0.07286,0.01854,0.02311,0.04015,,,
1044916209,kgs,9261,False,True,0.0,True,7,,509783fb1c8195ec,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0057,0.0032,1.0,0.0019,1.0,0.001,0.0094,0.0001,0.0019,1.0,1.0,0.04789,0.0,0.0,0.0,0.03943,,,0.08099,0.0187,0.02279,0.03852,0.04025,,
1044916215,kgs,7491,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),2e23bd6afa8a72cf,"GR,SP",0.0031,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04392,0.0,0.0,0.0,,,,,0.03484,,,,,
1044916221,kgs,7683,False,True,0.0,True,7,,d59fbe54be558191,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.01,0.8134,0.8157,1.0,1.0,0.0025,0.8136,0.0012,0.0004,1.0,1.0,0.02853,0.0,0.0,0.0,0.04812,0.05155,,0.0817,0.03118,0.03792,0.04049,,,
1044916225,kgs,8202,False,True,0.0,True,6,,e9eb32cf01056721,"GR,RHOB,SP,CALI,RDEP,RMED",0.0074,0.0046,1.0,1.0,1.0,0.0187,0.781,0.0001,0.0033,1.0,1.0,0.03599,0.0,0.0,0.0,0.04018,,,0.06236,0.02336,0.02866,0.03719,,,
1044916228,kgs,7307,False,True,0.0,True,6,,228f37d49827e01c,"GR,RHOB,SP,CALI,RDEP,RMED",0.0082,0.0049,1.0,1.0,1.0,0.0,0.7663,0.0,0.0034,1.0,1.0,0.05023,0.0,0.0,0.0,0.03906,,,0.06616,0.0245,0.03066,0.039,,,
1044916233,kgs,7469,False,True,0.0,True,8,,3028fd69d5139697,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0103,0.7563,0.7586,0.2974,1.0,0.0025,0.7566,0.0012,0.0003,1.0,1.0,0.0326,0.0,0.0,0.0,0.0533,0.04493,,0.07096,0.03517,0.04705,0.03562,0.03525,,
1044916240,kgs,8169,False,True,0.0,True,7,,265d1cb4c37fc756,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0092,0.7405,0.7424,1.0,1.0,0.0023,0.7407,0.0011,0.0004,1.0,1.0,0.0341,0.0,0.0,0.0,0.05425,0.048,,0.06846,0.02356,0.04498,0.03943,,,
1044916250,kgs,6435,False,True,0.0,True,7,,18384017c9f5cc68,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0129,0.7535,0.7562,1.0,1.0,0.0053,0.754,0.0016,0.0008,1.0,1.0,0.03794,0.0,0.0,0.0,0.06053,0.05672,,0.08528,0.03062,0.03346,0.04417,,,
1044916261,kgs,6650,False,True,0.0,True,7,,6c41fd42594c2a56,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0128,0.7595,0.762,1.0,1.0,0.0029,0.7595,0.0014,0.0009,1.0,1.0,0.03305,0.0,0.0,0.0,0.05003,0.04864,,0.06379,0.05143,0.04096,0.03913,,,
1044916267,kgs,8343,False,True,0.0,True,7,,69a9201dec49f9f3,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0095,0.6053,0.6071,1.0,1.0,0.0062,0.6054,0.0011,0.0004,1.0,1.0,0.03872,0.0,0.0,0.0,0.04403,0.04881,,0.05711,0.02509,0.03408,0.03909,,,
1044916270,kgs,6332,False,True,0.0,True,6,,1a63a3a9ad57745e,"GR,RHOB,SP,CALI,RDEP,RMED",0.0093,0.006,1.0,1.0,1.0,0.0,0.735,0.0002,0.0043,1.0,1.0,0.04081,0.0,0.0,0.0,0.04242,,,0.04946,0.0259,0.03491,0.0387,,,
1044916276,kgs,9132,False,True,0.0,True,7,,4d61880534bcb5a8,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0065,0.0041,1.0,0.002,1.0,0.0,0.0045,0.0001,0.003,1.0,1.0,0.04166,0.0,0.0,0.0,0.04332,,,0.0594,0.01785,0.03066,0.03712,0.0384,,
1044916277,kgs,7056,False,True,0.0,True,7,,f653277567c8e626,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0108,0.7154,0.718,1.0,1.0,0.0027,0.7158,0.0013,0.0,1.0,1.0,0.05043,0.0,0.0,0.0,0.0508,0.04673,,0.07232,0.02785,0.03207,0.0411,,,
1044916285,kgs,7056,False,True,0.0,True,7,,f653277567c8e626,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0108,0.7154,0.718,1.0,1.0,0.0027,0.7158,0.0013,0.0,1.0,1.0,0.05043,0.0,0.0,0.0,0.0508,0.04673,,0.07232,0.02785,0.03207,0.0411,,,
1044916288,kgs,8665,False,True,0.0,True,8,,2c9641a7f2eb446a,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0106,0.6628,0.6394,0.1186,1.0,0.0023,0.6628,0.0023,0.0018,1.0,1.0,0.04234,0.0,0.0,0.0,0.05236,0.04192,,0.07769,0.02695,0.03285,0.03839,0.04662,,
1044916290,kgs,9247,False,True,0.0,True,7,,ca306b0ee663ae77,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0079,0.7838,0.7858,1.0,1.0,0.0021,0.7841,0.001,0.001,1.0,1.0,0.03543,0.0,0.0,0.0,0.05103,0.04947,,0.06363,0.03121,0.03702,0.04406,,,
1044916302,kgs,9247,False,True,0.0,True,7,,ca306b0ee663ae77,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0079,0.7838,0.7858,1.0,1.0,0.0021,0.7841,0.001,0.001,1.0,1.0,0.03543,0.0,0.0,0.0,0.05103,0.04947,,0.06363,0.03121,0.03702,0.04406,,,
1044916312,kgs,9072,False,True,0.0,True,6,,834f00b9bbdff78a,"GR,RHOB,SP,CALI,RDEP,RMED",0.0068,0.0039,1.0,1.0,1.0,0.0,0.6588,0.0001,0.0028,1.0,1.0,0.03629,0.0,0.0,0.0,0.03796,,,0.06333,0.01653,0.03296,0.03791,,,
1044916315,kgs,6932,False,True,0.0,True,7,,1d1a337678ea7bf0,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0118,0.0136,0.0095,1.0,1.0,0.0026,0.7784,0.0012,0.0009,1.0,1.0,0.04175,0.0,0.0,0.0,0.04607,0.03495,,0.08138,0.03471,0.04347,0.04303,,,
1044916321,kgs,9172,False,True,0.0,True,6,,0586518c6c28f34e,"GR,RHOB,SP,CALI,RDEP,RMED",0.0062,0.004,1.0,1.0,1.0,0.0,0.6597,0.0001,0.0027,1.0,1.0,0.04048,0.0,0.0,0.0,0.03985,,,0.06857,0.01777,0.03162,0.03302,,,
1044916327,kgs,9503,False,True,0.0,True,7,,a3cfe98218f71ed0,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP",0.014,0.8094,0.8114,1.0,0.8094,0.0155,0.0094,0.0027,1.0,1.0,1.0,0.04344,0.0,0.0,0.0,0.04804,0.0692,0.03534,0.05651,0.03891,0.04062,,,,
1044916333,kgs,715,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),87a7aa0b9e72731d,"GR,RHOB,PEF",0.151,0.0853,1.0,1.0,0.0853,1.0,1.0,1.0,1.0,1.0,1.0,0.05272,0.0,0.0,0.0,0.04434,,0.06422,,,,,,,
1044916334,kgs,6932,False,True,0.0,True,7,,1d1a337678ea7bf0,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0118,0.0136,0.0095,1.0,1.0,0.0026,0.7784,0.0012,0.0009,1.0,1.0,0.04175,0.0,0.0,0.0,0.04607,0.03495,,0.08138,0.03471,0.04347,0.04303,,,
1044916339,kgs,6359,False,True,0.0,True,8,,cd2d97bdb31dd272,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0168,0.6073,0.6103,0.005,0.6073,0.0189,0.0099,0.0,1.0,1.0,1.0,0.0475,0.0,0.0,0.0,0.05086,0.06013,0.02203,0.04956,0.04151,0.04356,,0.03904,,
1044916352,kgs,6976,False,True,0.0,True,8,,1627a63b9c54c184,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.01,0.7802,0.7825,0.1168,1.0,0.0022,0.7802,0.0022,0.0014,1.0,1.0,0.03258,0.0,0.0,0.0,0.05023,0.04219,,0.07436,0.04022,0.04008,0.03847,0.05194,,
1044916364,kgs,7365,False,False,0.0,True,3,,60333de9d118fbbd,"GR,RHOB,NPHI,PEF",0.0179,0.0179,0.9886,1.0,0.0179,1.0,1.0,1.0,1.0,1.0,1.0,0.04009,0.0,0.0,0.0,0.04217,0.02381,0.04203,,,,,,,
1044916384,kgs,9521,False,True,0.0,True,7,,b6d430815563dc38,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0078,0.8239,0.8255,1.0,1.0,0.0017,0.8239,0.0017,0.0013,1.0,1.0,0.03112,0.0,0.0,0.0,0.05426,0.05238,,0.0638,0.02546,0.03924,0.04396,,,
1044916385,kgs,6968,False,True,0.0,True,8,,2ee27f36b2c74a19,"GR,RHOB,NPHI,DTC,SP,CALI,RDEP,RMED",0.0102,0.7811,0.7834,0.2519,1.0,0.0022,0.7811,0.0022,0.0024,1.0,1.0,0.03175,0.0,0.0,0.0,0.04984,0.04109,,0.05508,0.02675,0.04502,0.03841,0.03837,,
1044916392,kgs,6860,False,True,0.0,True,7,,5e642064761174b0,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0124,0.0093,0.0102,1.0,1.0,0.0034,0.7873,0.0015,0.0016,1.0,1.0,0.02982,0.0,0.0,0.0,0.03325,0.03299,,0.07471,0.03452,0.04029,0.03373,,,
1044916403,kgs,6677,False,True,0.0,True,7,,1c518700b42db50c,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0108,0.6506,0.653,1.0,1.0,0.0024,0.6506,0.0024,0.0019,1.0,1.0,0.03285,0.0,0.0,0.0,0.04029,0.05352,,0.07072,0.02973,0.03558,0.03947,,,
1044916404,kgs,8941,False,True,0.0,True,9,,b8647fedfe8f7e81,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0088,0.7207,0.7225,0.0479,0.7207,0.0018,0.7207,0.0018,0.0016,1.0,1.0,0.03171,0.0,0.0,0.0,0.04565,0.04595,0.03004,0.07729,0.02241,0.03765,0.04369,0.04581,,
1044916416,kgs,10423,False,True,0.0,True,7,,de9d81738fdb107a,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0084,0.6667,0.6682,1.0,1.0,0.0018,0.6669,0.0009,0.0003,1.0,1.0,0.03387,0.0,0.0,0.0,0.04922,0.05957,,0.06077,0.0224,0.04369,0.04472,,,
1044916424,kgs,6359,False,True,0.0,True,8,,cd2d97bdb31dd272,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.0168,0.6073,0.6103,0.005,0.6073,0.0189,0.0099,0.0,1.0,1.0,1.0,0.0475,0.0,0.0,0.0,0.05086,0.06013,0.02203,0.04956,0.04151,0.04356,,0.03904,,
1044916428,kgs,10435,False,True,0.0,True,9,,c35584424ae04980,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0078,0.6846,0.6862,0.0661,0.6846,0.0019,0.6846,0.0019,0.0016,1.0,1.0,0.04143,0.0,0.0,0.0,0.04193,0.0574,0.03798,0.08417,0.02352,0.04321,0.04031,0.04197,,
1044916440,kgs,6182,False,True,0.0,True,7,,06d04f1e35b7e616,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0105,0.0065,1.0,0.0047,1.0,0.0,0.0061,0.0002,0.0047,1.0,1.0,0.03744,0.0,0.0,0.0,0.03924,,,0.06364,0.01925,0.03705,0.04031,0.03998,,
1044916444,kgs,7101,False,True,0.0,True,3,,068f02c279651db8,"GR,RHOB,PEF",0.019,0.4719,1.0,1.0,0.4719,1.0,1.0,1.0,1.0,1.0,1.0,0.04106,0.0,0.0,0.0,0.04133,,0.0472,,,,,,,
1044916456,kgs,8365,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),37c2445d63fe2894,"GR,SP",0.0,1.0,1.0,1.0,1.0,0.0163,1.0,1.0,1.0,1.0,1.0,0.04184,0.0,0.0,0.0,,,,,0.02491,,,,,
1044916463,kgs,9027,False,True,0.0,True,3,,3f2b05ffc2f22bb0,"GR,RHOB,PEF",0.0121,0.7784,1.0,1.0,0.7784,1.0,1.0,1.0,1.0,1.0,1.0,0.04283,0.0,0.0,0.0,0.042,,0.04,,,,,,,
1044916467,kgs,1516,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),8fb717ed222834dd,"GR,NPHI",0.0125,1.0,0.9993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04142,0.0,0.0,0.0,,0.0,,,,,,,,
1044916475,kgs,6177,False,True,0.0,True,8,,7e4a0e2bdf5e66e2,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.021,0.6325,0.6356,0.0099,0.6325,0.0008,0.0142,0.0042,1.0,1.0,1.0,0.04465,0.0,0.0,0.0,0.03877,0.05375,0.02379,0.05403,0.03613,0.04877,,0.04611,,
1044916478,kgs,1164,False,True,0.0,True,8,,1697fe483c728111,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP",0.1117,0.0782,0.0945,0.049,0.0782,0.0043,0.0756,0.0223,1.0,1.0,1.0,0.03965,0.0,0.0,0.0,0.06244,0.0389,0.02982,0.05669,0.04314,0.05185,,0.04788,,
1044916483,kgs,10191,False,True,0.0,True,9,,25700457cd965551,"GR,RHOB,NPHI,DTC,PEF,SP,CALI,RDEP,RMED",0.0071,0.3379,0.3395,0.0417,0.3379,0.0016,0.048,0.0016,0.0011,1.0,1.0,0.03973,0.0,0.0,0.0,0.03898,0.04219,0.04002,0.067,0.02909,0.04059,0.03792,0.04444,,
1044916485,kgs,6182,False,True,0.0,True,7,,06d04f1e35b7e616,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0105,0.0065,1.0,0.0047,1.0,0.0,0.0061,0.0002,0.0047,1.0,1.0,0.03744,0.0,0.0,0.0,0.03924,,,0.06364,0.01925,0.03705,0.04031,0.03998,,
1044916487,kgs,7131,False,True,0.0,True,6,,6e90e4582601920e,"GR,RHOB,SP,CALI,RDEP,RMED",0.0083,0.0048,1.0,1.0,1.0,0.0,0.7472,0.0,0.0034,1.0,1.0,0.0345,0.0,0.0,0.0,0.03861,,,0.07543,0.0129,0.03562,0.03701,,,
1044916501,kgs,6738,False,True,0.0,True,6,,63b6fd2ba1bbc0b7,"GR,RHOB,SP,CALI,RDEP,RMED",0.0086,0.0052,1.0,1.0,1.0,0.0,0.7367,0.0001,0.0036,1.0,1.0,0.03847,0.0,0.0,0.0,0.03685,,,0.09639,0.02033,0.03191,0.03932,,,
1044916505,kgs,10297,False,True,0.0,True,8,,31c9c49c1ce84ea6,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP,RMED",0.0078,0.3442,0.3457,1.0,0.3442,0.0016,0.3444,0.0016,0.0015,1.0,1.0,0.02907,0.0,0.0,0.0,0.03835,0.04468,0.0348,0.05125,0.02636,0.03959,0.04513,,,
1044916510,kgs,954,False,False,0.0,True,3,,e7942ca76cb9cff2,"GR,RHOB,PEF",0.1143,0.0639,1.0,1.0,0.0639,1.0,1.0,1.0,1.0,1.0,1.0,0.05207,0.0,0.0,0.0,0.02016,,0.03135,,,,,,,
1044916511,kgs,3300,False,False,0.0,True,3,,dd9d4ecd74738999,"GR,RHOB,PEF",0.033,0.0185,1.0,1.0,0.0185,1.0,1.0,1.0,1.0,1.0,1.0,0.03886,0.0,0.0,0.0,0.03334,,0.03396,,,,,,,
1044916515,kgs,9022,False,True,0.0,True,6,,2cb42d1121a7a589,"GR,RHOB,SP,CALI,RDEP,RMED",0.0064,0.0033,1.0,1.0,1.0,0.0,0.7853,0.0001,0.0021,1.0,1.0,0.04462,0.0,0.0,0.0,0.03514,,,0.08828,0.01485,0.03204,0.03843,,,
1044916517,kgs,7122,False,True,0.0,True,6,,d45934ec3ed6d795,"GR,RHOB,SP,CALI,RDEP,RMED",0.0074,0.0046,1.0,1.0,1.0,0.0664,0.7565,0.0001,0.0029,1.0,1.0,0.03834,0.0,0.0,0.0,0.03484,,,0.05998,0.01564,0.03146,0.04211,,,
1044916522,kgs,6861,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),ed45352645fe0c52,"GR,SP",0.0041,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03937,0.0,0.0,0.0,,,,,0.02128,,,,,
1044916523,kgs,1674,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),7afefa61bd296a01,"GR,NPHI",0.0108,1.0,0.9994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04408,0.0,0.0,0.0,,0.0,,,,,,,,
1044916525,kgs,1744,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),35f2f986cc45c17e,GR,0.0097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04574,0.0,0.0,0.0,,,,,,,,,,
1044916528,kgs,4978,False,True,0.0,True,6,,0b27167e1c2a9695,"GR,RHOB,SP,CALI,RDEP,RMED",0.0123,0.0076,1.0,1.0,1.0,0.0,0.6607,0.0002,0.0054,1.0,1.0,0.03315,0.0,0.0,0.0,0.04069,,,0.06927,0.01366,0.02994,0.03838,,,
1044916534,kgs,6872,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),2749b12b29729edd,"GR,SP",0.0029,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03634,0.0,0.0,0.0,,,,,0.02547,,,,,
1044916536,kgs,6872,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),2749b12b29729edd,"GR,SP",0.0029,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03634,0.0,0.0,0.0,,,,,0.02547,,,,,
1044916540,kgs,6865,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),75c6ecc71dc70896,"GR,SP",0.0028,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.04353,0.0,0.0,0.0,,,,,0.02768,,,,,
1044916542,kgs,1547,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),adfb5431fdea6760,"GR,NPHI",0.0116,1.0,0.9994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02943,0.0,0.0,0.0,,0.0,,,,,,,,
1044916546,kgs,6964,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),0acf78705d10d8ef,"GR,SP",0.0029,1.0,1.0,1.0,1.0,0.0026,1.0,1.0,1.0,1.0,1.0,0.04191,0.0,0.0,0.0,,,,,0.018,,,,,
1044916548,kgs,9156,False,True,0.0,True,6,,c784cd1e00d514bd,"GR,RHOB,SP,CALI,RDEP,RMED",0.0062,0.0039,1.0,1.0,1.0,0.0,0.6548,0.0001,0.0027,1.0,1.0,0.03539,0.0,0.0,0.0,0.03925,,,0.05979,0.01966,0.032,0.03406,,,
1044916554,kgs,8934,False,True,0.0,True,7,,6d1c8689b407228e,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0072,0.0047,1.0,0.0075,1.0,0.0,0.0046,0.0001,0.0034,1.0,1.0,0.04295,0.0,0.0,0.0,0.04982,,,0.0759,0.01466,0.02787,0.04537,0.03902,,
1044916561,kgs,7716,False,True,0.0,True,7,,73fef5598c65d589,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0076,0.006,1.0,0.2473,1.0,0.0031,0.2357,0.0001,0.0023,1.0,1.0,0.02664,0.0,0.0,0.0,0.02777,,,0.0836,0.03133,0.04925,0.03196,0.04218,,
1044916570,kgs,5227,False,True,0.0,True,6,,43ca3f0e5fcae6f7,"GR,RHOB,SP,CALI,RDEP,RMED",0.0117,0.0075,1.0,1.0,1.0,0.0,0.651,0.0,0.0054,1.0,1.0,0.03175,0.0,0.0,0.0,0.04375,,,0.06798,0.01971,0.03195,0.03847,,,
1044916572,kgs,5222,False,True,0.0,True,6,,1c092feaf6b56818,"GR,RHOB,SP,CALI,RDEP,RMED",0.0124,0.5373,1.0,1.0,1.0,0.0,0.5362,0.0002,0.0002,1.0,1.0,0.03723,0.0,0.0,0.0,0.0418,,,0.07638,0.02394,0.03294,0.018,,,
1044916576,kgs,7140,False,True,0.0,True,7,,da8828028a79ac83,"GR,RHOB,NPHI,PEF,SP,CALI,RDEP",0.0125,0.1832,0.1859,1.0,0.1832,0.0144,0.0062,0.0035,1.0,1.0,1.0,0.04311,0.0,0.0,0.0,0.03687,0.03681,0.03086,0.06581,0.0459,0.0454,,,,
1044916583,kgs,6816,False,True,0.0,True,7,,cc3fb26c25d3fafa,"GR,RHOB,NPHI,SP,CALI,RDEP,RMED",0.0129,0.0201,0.0098,1.0,1.0,0.0028,0.7041,0.0013,0.0007,1.0,1.0,0.03612,0.0,0.0,0.0,0.04043,0.02949,,0.06991,0.03031,0.04539,0.04273,,,
1044916587,kgs,7108,False,True,0.0,True,6,,c1e3ad3de78fad1a,"GR,RHOB,SP,CALI,RDEP,RMED",0.0083,0.0051,1.0,1.0,1.0,0.0,0.7403,0.0001,0.0035,1.0,1.0,0.0322,0.0,0.0,0.0,0.03917,,,0.06555,0.02054,0.03588,0.0384,,,
1044916591,kgs,8768,False,True,0.0,True,6,,6b2663a1c65f2661,"GR,RHOB,SP,CALI,RDEP,RMED",0.0064,0.0041,1.0,1.0,1.0,0.0014,0.7606,0.0007,0.0027,1.0,1.0,0.04236,0.0,0.0,0.0,0.03504,,,0.10672,0.01896,0.02922,0.04277,,,
1044916598,kgs,6724,False,True,0.0,True,6,,905cf79ec4655972,"GR,RHOB,SP,CALI,RDEP,RMED",0.0092,0.0058,1.0,1.0,1.0,0.0,0.606,0.0001,0.0042,1.0,1.0,0.03828,0.0,0.0,0.0,0.03844,,,0.08418,0.01651,0.02246,0.03226,,,
1044916604,kgs,10160,False,True,0.0,True,7,,e4b7517491570034,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0074,0.0073,1.0,0.0616,1.0,0.0018,0.057,0.0011,0.0031,1.0,1.0,0.03798,0.0,0.0,0.0,0.05027,,,0.07494,0.01637,0.02769,0.04393,0.0365,,
1044916609,kgs,9372,False,True,0.0,True,7,,36d341ba48b22b18,"GR,RHOB,DTC,SP,CALI,RDEP,RMED",0.0057,0.0034,1.0,0.002,1.0,0.0,0.0118,0.0001,0.0022,1.0,1.0,0.04131,0.0,0.0,0.0,0.04422,,,0.05572,0.0096,0.03468,0.04213,0.0386,,
1044916616,kgs,7941,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),a3424d8fcb44b9b5,"GR,SP",0.0018,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.03974,0.0,0.0,0.0,,,,,0.0209,,,,,
