well_id,cov_m_GR,cov_m_RHOB,cov_m_NPHI,cov_m_DTC,cov_m_PEF,cov_m_SP,cov_m_CALI,cov_m_RDEP,cov_m_RMED,cov_m_RSHA,cov_m_DTS
F15-08,3705.8,1357.7,1348.0,1895.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-01,3003.0,1116.2,1412.4,2747.2,1110.8,1760.2,1776.1,2833.0,0.0,2802.0,0.0
F15-A-02,432.1,0.0,0.0,432.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-02-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-02-S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-02-S4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-02-S5,0.0,1469.3,1471.6,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-02-S6,0.0,0.0,0.0,1145.1,0.0,0.0,0.0,0.0,0.0,0.0,1146.4
F15-A-03,579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-04-S3,477.2,0.0,0.0,468.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-05-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-A-05-S3,4893.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-01,2430.2,0.0,0.0,1314.1,0.0,1320.5,1314.5,1320.5,0.0,0.0,0.0
F15-A-06-S1,383.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-04,3586.0,625.1,619.8,3555.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-05,4727.3,581.4,576.8,2832.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-01,4273.9,760.8,804.7,2410.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-01-S1,4336.8,354.3,526.4,1652.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-03-S1,4857.9,804.5,799.8,3027.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-05,730.0,0.0,716.0,0.0,714.3,0.0,727.4,0.0,0.0,0.0,0.0
F16-A-06-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F16-A-07,0.0,0.0,0.0,0.0,0.0,0.0,246.3,0.0,0.0,0.0,0.0
F17-01,3798.7,3115.4,677.9,3098.0,0.0,2806.4,3115.4,1249.2,0.0,1749.1,0.0
F17-01-S1,3785.5,2913.0,682.1,3092.3,0.0,2775.5,3098.7,1855.6,0.0,1852.9,0.0
F17-01-S2,3681.4,2979.6,541.5,2964.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-02,3628.0,3295.5,5.2,0.0,0.0,0.0,3290.0,0.0,0.0,0.0,0.0
F17-02-S1,3627.0,3292.8,442.0,3278.7,0.0,421.1,3289.9,438.2,0.0,438.2,0.0
F17-03,2143.2,1594.1,400.2,1581.3,0.0,0.0,1593.6,1595.8,0.0,0.0,0.0
F17-04,2582.3,1822.4,699.1,1795.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-05,2306.1,1733.1,1727.6,1723.5,0.0,0.0,1727.3,1736.1,0.0,0.0,0.0
F17-06,1314.8,1314.9,0.0,1314.9,0.0,0.0,367.9,0.0,0.0,0.0,0.0
F17-07,2229.3,386.2,386.3,1678.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-08,5234.6,979.8,976.6,3588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-08-S1,1012.7,0.0,0.0,0.0,0.0,0.0,1012.1,0.0,0.0,0.0,0.0
F17-09,2179.5,405.7,464.2,463.6,462.5,464.4,464.2,431.4,432.5,439.4,0.0
F17-10,1010.6,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,95.4
F17-11,1356.8,0.0,0.0,0.0,0.0,0.0,1367.2,0.0,0.0,0.0,0.0
F17-12,1302.7,0.0,0.0,0.0,0.0,0.0,1302.3,0.0,0.0,0.0,0.0
F17-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-13-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F17-14,1124.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-01,3678.3,694.2,0.0,3459.0,0.0,2557.3,2109.1,2557.3,0.0,0.0,0.0
F18-01-S1,3673.0,696.0,0.0,3459.8,0.0,2559.3,0.0,0.0,0.0,0.0,0.0
F18-02,2609.2,574.5,574.9,2546.6,0.0,2550.1,0.0,0.0,0.0,0.0,0.0
F18-03,2883.6,0.0,0.0,1410.9,0.0,2684.4,1413.5,2685.3,0.0,0.0,0.0
F18-04,3053.3,915.0,0.3,2620.4,0.0,2620.7,0.0,2614.9,0.0,0.0,0.0
F18-05,2391.8,776.8,777.2,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-06,2553.6,754.8,754.8,2503.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-07,2284.8,510.2,510.2,985.0,0.0,0.0,0.0,0.0,0.0,985.0,0.0
F18-09,778.8,0.0,0.0,778.2,0.0,778.8,0.0,777.8,762.0,778.8,0.0
F18-09-S1,3471.7,2482.6,936.8,3171.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-09-S2,4521.1,3556.3,1284.3,4231.2,2484.9,1556.3,2609.4,3129.7,1483.2,1646.7,0.0
F18-10-S1,2443.7,804.4,799.3,809.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-10-S2,3203.3,804.4,799.2,1524.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-08,103.5,0.0,0.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-08-S1,2994.4,2994.4,2994.4,2992.8,633.7,2994.4,2994.4,2994.4,2994.4,2994.4,0.0
F18-10,1649.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F18-11,4456.9,2880.8,533.4,2888.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAN-01,3431.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAN-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA-01-S1,1805.0,235.8,244.4,1507.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRB-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRB-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRM-01,0.0,1573.1,1573.1,0.0,1567.0,0.0,1418.7,0.0,0.0,0.0,0.0
FRM-01-S1,461.5,461.3,461.5,0.0,461.5,0.0,461.5,0.0,0.0,0.0,0.0
FRM-01-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRM-01-S3,892.8,892.8,892.8,0.0,880.1,0.0,892.8,0.0,0.0,0.0,0.0
G07-02,234.7,1448.9,1449.6,1605.4,1448.4,0.0,1598.4,1451.0,0.0,1451.0,0.0
G10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G10-01-S1,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G10-03,3225.4,148.7,148.3,1528.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G11-02,2185.0,2185.0,2138.6,2185.0,0.0,0.0,2113.9,0.0,0.0,0.0,0.0
G13-01,4638.0,3390.1,3381.8,4544.4,1790.7,3114.4,2438.6,3707.6,0.0,3707.6,0.0
G10-02,1544.9,1544.9,0.0,1543.4,1513.5,0.0,1461.1,1544.9,1544.9,0.0,0.0
G13-02,0.0,0.0,0.0,2024.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G13-02-S1,4599.9,0.0,0.0,3149.0,0.0,0.0,0.0,3129.8,0.0,3129.8,0.0
G13-03,3051.4,1614.8,541.5,1644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-01,295.5,0.0,295.5,292.0,0.0,96.2,0.0,0.0,0.0,0.0,267.8
G13-03-S1,732.7,0.0,0.0,0.3,0.0,0.0,558.9,733.0,733.0,733.0,0.0
G14-02,2908.1,1391.3,283.9,1419.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-02-S1,1429.7,166.6,188.4,1007.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-04,3055.6,285.4,281.3,1412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-05,2921.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14-06,206.2,0.0,206.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
G14-A-01,2819.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
